clone.id	source.plate	source.plate.suffix	source.plate.1	r	c	rc	tx.plate.suffix	tx.plate	tx.rc	tx.r	tx.c	GAL4.allele	GAL80.allele	GAL3.allele	GALK.allele	tx.rep	GALK.clone.named	gene	parental.txant	GAL3.clone.named	GAL80.clone.named	GAL4.clone.named
180324-Plate_008.A1	180324-Plate_008	8	Plate_008	A	1	A1	10	Plate_010	C1	C	1	GAL4.35	GAL80.WT	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868P
180324-Plate_008.A2	180324-Plate_008	8	Plate_008	A	2	A2	10	Plate_010	C2	C	2	GAL4.35	GAL80.delta	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868P
180324-Plate_008.A3	180324-Plate_008	8	Plate_008	A	3	A3	10	Plate_010	C3	C	3	GAL4.35	GAL80.07	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.07	GAL4-L868P
180324-Plate_008.A4	180324-Plate_008	8	Plate_008	A	4	A4	10	Plate_010	C4	C	4	GAL4.35	GAL80.35	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868P
180324-Plate_008.A5	180324-Plate_008	8	Plate_008	A	5	A5	10	Plate_010	C5	C	5	GAL4.35	GAL80.37	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868P
180324-Plate_008.A6	180324-Plate_008	8	Plate_008	A	6	A6	10	Plate_010	C6	C	6	GAL4.35	GAL80.41	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868P
180324-Plate_008.A7	180324-Plate_008	8	Plate_008	A	7	A7	10	Plate_010	C7	C	7	GAL4.35	GAL80.WT	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868P
180324-Plate_008.A8	180324-Plate_008	8	Plate_008	A	8	A8	10	Plate_010	C8	C	8	GAL4.35	GAL80.delta	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868P
180324-Plate_008.A9	180324-Plate_008	8	Plate_008	A	9	A9	10	Plate_010	C9	C	9	GAL4.35	GAL80.07	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.07	GAL4-L868P
180324-Plate_008.A10	180324-Plate_008	8	Plate_008	A	10	A10	10	Plate_010	C10	C	10	GAL4.35	GAL80.35	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868P
180324-Plate_008.A11	180324-Plate_008	8	Plate_008	A	11	A11	10	Plate_010	C11	C	11	GAL4.35	GAL80.37	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868P
180324-Plate_008.A12	180324-Plate_008	8	Plate_008	A	12	A12	10	Plate_010	C12	C	12	GAL4.35	GAL80.41	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868P
180324-Plate_008.B1	180324-Plate_008	8	Plate_008	B	1	B1	10	Plate_010	D1	D	1	GAL4.36	GAL80.WT	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868C
180324-Plate_008.B2	180324-Plate_008	8	Plate_008	B	2	B2	10	Plate_010	D2	D	2	GAL4.36	GAL80.delta	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868C
180324-Plate_008.B3	180324-Plate_008	8	Plate_008	B	3	B3	10	Plate_010	D3	D	3	GAL4.36	GAL80.07	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.07	GAL4-L868C
180324-Plate_008.B4	180324-Plate_008	8	Plate_008	B	4	B4	10	Plate_010	D4	D	4	GAL4.36	GAL80.35	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868C
180324-Plate_008.B5	180324-Plate_008	8	Plate_008	B	5	B5	10	Plate_010	D5	D	5	GAL4.36	GAL80.37	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868C
180324-Plate_008.B6	180324-Plate_008	8	Plate_008	B	6	B6	10	Plate_010	D6	D	6	GAL4.36	GAL80.41	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868C
180324-Plate_008.B7	180324-Plate_008	8	Plate_008	B	7	B7	10	Plate_010	D7	D	7	GAL4.36	GAL80.WT	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868C
180324-Plate_008.B8	180324-Plate_008	8	Plate_008	B	8	B8	10	Plate_010	D8	D	8	GAL4.36	GAL80.delta	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868C
180324-Plate_008.B9	180324-Plate_008	8	Plate_008	B	9	B9	10	Plate_010	D9	D	9	GAL4.36	GAL80.07	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.07	GAL4-L868C
180324-Plate_008.B10	180324-Plate_008	8	Plate_008	B	10	B10	10	Plate_010	D10	D	10	GAL4.36	GAL80.35	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868C
180324-Plate_008.B11	180324-Plate_008	8	Plate_008	B	11	B11	10	Plate_010	D11	D	11	GAL4.36	GAL80.37	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868C
180324-Plate_008.B12	180324-Plate_008	8	Plate_008	B	12	B12	10	Plate_010	D12	D	12	GAL4.36	GAL80.41	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868C
180324-Plate_008.C1	180324-Plate_008	8	Plate_008	C	1	C1	10	Plate_010	E1	E	1	GAL4.38	GAL80.WT	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868G
180324-Plate_008.C2	180324-Plate_008	8	Plate_008	C	2	C2	10	Plate_010	E2	E	2	GAL4.38	GAL80.delta	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868G
180324-Plate_008.C3	180324-Plate_008	8	Plate_008	C	3	C3	10	Plate_010	E3	E	3	GAL4.38	GAL80.07	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.07	GAL4-L868G
180324-Plate_008.C4	180324-Plate_008	8	Plate_008	C	4	C4	10	Plate_010	E4	E	4	GAL4.38	GAL80.35	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868G
180324-Plate_008.C5	180324-Plate_008	8	Plate_008	C	5	C5	10	Plate_010	E5	E	5	GAL4.38	GAL80.37	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868G
180324-Plate_008.C6	180324-Plate_008	8	Plate_008	C	6	C6	10	Plate_010	E6	E	6	GAL4.38	GAL80.41	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868G
180324-Plate_008.C7	180324-Plate_008	8	Plate_008	C	7	C7	10	Plate_010	E7	E	7	GAL4.38	GAL80.WT	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868G
180324-Plate_008.C8	180324-Plate_008	8	Plate_008	C	8	C8	10	Plate_010	E8	E	8	GAL4.38	GAL80.delta	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868G
180324-Plate_008.C9	180324-Plate_008	8	Plate_008	C	9	C9	10	Plate_010	E9	E	9	GAL4.38	GAL80.07	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.07	GAL4-L868G
180324-Plate_008.C10	180324-Plate_008	8	Plate_008	C	10	C10	10	Plate_010	E10	E	10	GAL4.38	GAL80.35	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868G
180324-Plate_008.C11	180324-Plate_008	8	Plate_008	C	11	C11	10	Plate_010	E11	E	11	GAL4.38	GAL80.37	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868G
180324-Plate_008.C12	180324-Plate_008	8	Plate_008	C	12	C12	10	Plate_010	E12	E	12	GAL4.38	GAL80.41	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868G
180324-Plate_008.D1	180324-Plate_008	8	Plate_008	D	1	D1	10	Plate_010	F1	F	1	GAL4.40	GAL80.WT	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868K
180324-Plate_008.D2	180324-Plate_008	8	Plate_008	D	2	D2	10	Plate_010	F2	F	2	GAL4.40	GAL80.delta	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868K
180324-Plate_008.D3	180324-Plate_008	8	Plate_008	D	3	D3	10	Plate_010	F3	F	3	GAL4.40	GAL80.07	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80.07	GAL4-L868K
180324-Plate_008.D4	180324-Plate_008	8	Plate_008	D	4	D4	10	Plate_010	F4	F	4	GAL4.40	GAL80.35	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868K
180324-Plate_008.D5	180324-Plate_008	8	Plate_008	D	5	D5	10	Plate_010	F5	F	5	GAL4.40	GAL80.37	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868K
180324-Plate_008.D6	180324-Plate_008	8	Plate_008	D	6	D6	10	Plate_010	F6	F	6	GAL4.40	GAL80.41	GAL3.WT	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868K
180324-Plate_008.D7	180324-Plate_008	8	Plate_008	D	7	D7	10	Plate_010	F7	F	7	GAL4.40	GAL80.WT	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868K
180324-Plate_008.D8	180324-Plate_008	8	Plate_008	D	8	D8	10	Plate_010	F8	F	8	GAL4.40	GAL80.delta	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868K
180324-Plate_008.D9	180324-Plate_008	8	Plate_008	D	9	D9	10	Plate_010	F9	F	9	GAL4.40	GAL80.07	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80.07	GAL4-L868K
180324-Plate_008.D10	180324-Plate_008	8	Plate_008	D	10	D10	10	Plate_010	F10	F	10	GAL4.40	GAL80.35	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868K
180324-Plate_008.D11	180324-Plate_008	8	Plate_008	D	11	D11	10	Plate_010	F11	F	11	GAL4.40	GAL80.37	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868K
180324-Plate_008.D12	180324-Plate_008	8	Plate_008	D	12	D12	10	Plate_010	F12	F	12	GAL4.40	GAL80.41	GAL3.delta	pAMN52.2 - 1 - A12	2	GALK.Sac_cer	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868K
180324-Plate_008.E1	180324-Plate_008	8	Plate_008	E	1	E1	11	Plate_011	A1	A	1	GAL4.WT	GAL80.WT	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.WT	GAL4.WT
180324-Plate_008.E2	180324-Plate_008	8	Plate_008	E	2	E2	11	Plate_011	A2	A	2	GAL4.WT	GAL80.delta	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.delta	GAL4.WT
180324-Plate_008.E3	180324-Plate_008	8	Plate_008	E	3	E3	11	Plate_011	A3	A	3	GAL4.WT	GAL80.07	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.07	GAL4.WT
180324-Plate_008.E4	180324-Plate_008	8	Plate_008	E	4	E4	11	Plate_011	A4	A	4	GAL4.WT	GAL80.35	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-2	GAL4.WT
180324-Plate_008.E5	180324-Plate_008	8	Plate_008	E	5	E5	11	Plate_011	A5	A	5	GAL4.WT	GAL80.37	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-1	GAL4.WT
180324-Plate_008.E6	180324-Plate_008	8	Plate_008	E	6	E6	11	Plate_011	A6	A	6	GAL4.WT	GAL80.41	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-0	GAL4.WT
180324-Plate_008.E7	180324-Plate_008	8	Plate_008	E	7	E7	11	Plate_011	A7	A	7	GAL4.WT	GAL80.WT	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.WT	GAL4.WT
180324-Plate_008.E8	180324-Plate_008	8	Plate_008	E	8	E8	11	Plate_011	A8	A	8	GAL4.WT	GAL80.delta	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.delta	GAL4.WT
180324-Plate_008.E9	180324-Plate_008	8	Plate_008	E	9	E9	11	Plate_011	A9	A	9	GAL4.WT	GAL80.07	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.07	GAL4.WT
180324-Plate_008.E10	180324-Plate_008	8	Plate_008	E	10	E10	11	Plate_011	A10	A	10	GAL4.WT	GAL80.35	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-2	GAL4.WT
180324-Plate_008.E11	180324-Plate_008	8	Plate_008	E	11	E11	11	Plate_011	A11	A	11	GAL4.WT	GAL80.37	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-1	GAL4.WT
180324-Plate_008.E12	180324-Plate_008	8	Plate_008	E	12	E12	11	Plate_011	A12	A	12	GAL4.WT	GAL80.41	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-0	GAL4.WT
180324-Plate_008.F1	180324-Plate_008	8	Plate_008	F	1	F1	11	Plate_011	B1	B	1	GAL4.delta	GAL80.WT	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.WT	GAL4.delta
180324-Plate_008.F2	180324-Plate_008	8	Plate_008	F	2	F2	11	Plate_011	B2	B	2	GAL4.delta	GAL80.delta	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.delta	GAL4.delta
180324-Plate_008.F3	180324-Plate_008	8	Plate_008	F	3	F3	11	Plate_011	B3	B	3	GAL4.delta	GAL80.07	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.07	GAL4.delta
180324-Plate_008.F4	180324-Plate_008	8	Plate_008	F	4	F4	11	Plate_011	B4	B	4	GAL4.delta	GAL80.35	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-2	GAL4.delta
180324-Plate_008.F5	180324-Plate_008	8	Plate_008	F	5	F5	11	Plate_011	B5	B	5	GAL4.delta	GAL80.37	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-1	GAL4.delta
180324-Plate_008.F6	180324-Plate_008	8	Plate_008	F	6	F6	11	Plate_011	B6	B	6	GAL4.delta	GAL80.41	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-0	GAL4.delta
180324-Plate_008.F7	180324-Plate_008	8	Plate_008	F	7	F7	11	Plate_011	B7	B	7	GAL4.delta	GAL80.WT	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.WT	GAL4.delta
180324-Plate_008.F8	180324-Plate_008	8	Plate_008	F	8	F8	11	Plate_011	B8	B	8	GAL4.delta	GAL80.delta	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.delta	GAL4.delta
180324-Plate_008.F9	180324-Plate_008	8	Plate_008	F	9	F9	11	Plate_011	B9	B	9	GAL4.delta	GAL80.07	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.07	GAL4.delta
180324-Plate_008.F10	180324-Plate_008	8	Plate_008	F	10	F10	11	Plate_011	B10	B	10	GAL4.delta	GAL80.35	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-2	GAL4.delta
180324-Plate_008.F11	180324-Plate_008	8	Plate_008	F	11	F11	11	Plate_011	B11	B	11	GAL4.delta	GAL80.37	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-1	GAL4.delta
180324-Plate_008.F12	180324-Plate_008	8	Plate_008	F	12	F12	11	Plate_011	B12	B	12	GAL4.delta	GAL80.41	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-0	GAL4.delta
180324-Plate_008.G1	180324-Plate_008	8	Plate_008	G	1	G1	11	Plate_011	C1	C	1	GAL4.35	GAL80.WT	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.WT	GAL4-L868P
180324-Plate_008.G2	180324-Plate_008	8	Plate_008	G	2	G2	11	Plate_011	C2	C	2	GAL4.35	GAL80.delta	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.delta	GAL4-L868P
180324-Plate_008.G3	180324-Plate_008	8	Plate_008	G	3	G3	11	Plate_011	C3	C	3	GAL4.35	GAL80.07	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.07	GAL4-L868P
180324-Plate_008.G4	180324-Plate_008	8	Plate_008	G	4	G4	11	Plate_011	C4	C	4	GAL4.35	GAL80.35	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-2	GAL4-L868P
180324-Plate_008.G5	180324-Plate_008	8	Plate_008	G	5	G5	11	Plate_011	C5	C	5	GAL4.35	GAL80.37	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-1	GAL4-L868P
180324-Plate_008.G6	180324-Plate_008	8	Plate_008	G	6	G6	11	Plate_011	C6	C	6	GAL4.35	GAL80.41	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-0	GAL4-L868P
180324-Plate_008.G7	180324-Plate_008	8	Plate_008	G	7	G7	11	Plate_011	C7	C	7	GAL4.35	GAL80.WT	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.WT	GAL4-L868P
180324-Plate_008.G8	180324-Plate_008	8	Plate_008	G	8	G8	11	Plate_011	C8	C	8	GAL4.35	GAL80.delta	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.delta	GAL4-L868P
180324-Plate_008.G9	180324-Plate_008	8	Plate_008	G	9	G9	11	Plate_011	C9	C	9	GAL4.35	GAL80.07	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.07	GAL4-L868P
180324-Plate_008.G10	180324-Plate_008	8	Plate_008	G	10	G10	11	Plate_011	C10	C	10	GAL4.35	GAL80.35	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-2	GAL4-L868P
180324-Plate_008.G11	180324-Plate_008	8	Plate_008	G	11	G11	11	Plate_011	C11	C	11	GAL4.35	GAL80.37	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-1	GAL4-L868P
180324-Plate_008.G12	180324-Plate_008	8	Plate_008	G	12	G12	11	Plate_011	C12	C	12	GAL4.35	GAL80.41	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-0	GAL4-L868P
180324-Plate_008.H1	180324-Plate_008	8	Plate_008	H	1	H1	11	Plate_011	D1	D	1	GAL4.36	GAL80.WT	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.WT	GAL4-L868C
180324-Plate_008.H2	180324-Plate_008	8	Plate_008	H	2	H2	11	Plate_011	D2	D	2	GAL4.36	GAL80.delta	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.delta	GAL4-L868C
180324-Plate_008.H3	180324-Plate_008	8	Plate_008	H	3	H3	11	Plate_011	D3	D	3	GAL4.36	GAL80.07	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.07	GAL4-L868C
180324-Plate_008.H4	180324-Plate_008	8	Plate_008	H	4	H4	11	Plate_011	D4	D	4	GAL4.36	GAL80.35	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-2	GAL4-L868C
180324-Plate_008.H5	180324-Plate_008	8	Plate_008	H	5	H5	11	Plate_011	D5	D	5	GAL4.36	GAL80.37	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-1	GAL4-L868C
180324-Plate_008.H6	180324-Plate_008	8	Plate_008	H	6	H6	11	Plate_011	D6	D	6	GAL4.36	GAL80.41	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-0	GAL4-L868C
180324-Plate_008.H7	180324-Plate_008	8	Plate_008	H	7	H7	11	Plate_011	D7	D	7	GAL4.36	GAL80.WT	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.WT	GAL4-L868C
180324-Plate_008.H8	180324-Plate_008	8	Plate_008	H	8	H8	11	Plate_011	D8	D	8	GAL4.36	GAL80.delta	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.delta	GAL4-L868C
180324-Plate_008.H9	180324-Plate_008	8	Plate_008	H	9	H9	11	Plate_011	D9	D	9	GAL4.36	GAL80.07	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.07	GAL4-L868C
180324-Plate_008.H10	180324-Plate_008	8	Plate_008	H	10	H10	11	Plate_011	D10	D	10	GAL4.36	GAL80.35	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-2	GAL4-L868C
180324-Plate_008.H11	180324-Plate_008	8	Plate_008	H	11	H11	11	Plate_011	D11	D	11	GAL4.36	GAL80.37	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-1	GAL4-L868C
180324-Plate_008.H12	180324-Plate_008	8	Plate_008	H	12	H12	11	Plate_011	D12	D	12	GAL4.36	GAL80.41	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80S-0	GAL4-L868C
180324-Plate_009.A1	180324-Plate_009	9	Plate_009	A	1	A1	11	Plate_011	E1	E	1	GAL4.38	GAL80.WT	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.WT	GAL4-L868G
180324-Plate_009.A2	180324-Plate_009	9	Plate_009	A	2	A2	11	Plate_011	E2	E	2	GAL4.38	GAL80.delta	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.delta	GAL4-L868G
180324-Plate_009.A3	180324-Plate_009	9	Plate_009	A	3	A3	11	Plate_011	E3	E	3	GAL4.38	GAL80.07	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80.07	GAL4-L868G
180324-Plate_009.A4	180324-Plate_009	9	Plate_009	A	4	A4	11	Plate_011	E4	E	4	GAL4.38	GAL80.35	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-2	GAL4-L868G
180324-Plate_009.A5	180324-Plate_009	9	Plate_009	A	5	A5	11	Plate_011	E5	E	5	GAL4.38	GAL80.37	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-1	GAL4-L868G
180324-Plate_009.A6	180324-Plate_009	9	Plate_009	A	6	A6	11	Plate_011	E6	E	6	GAL4.38	GAL80.41	GAL3.WT	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.WT	GAL80S-0	GAL4-L868G
180324-Plate_009.A7	180324-Plate_009	9	Plate_009	A	7	A7	11	Plate_011	E7	E	7	GAL4.38	GAL80.WT	GAL3.delta	pAMN52.2 - 2 - B1	1	GALK.Sac_cer	GALK	2	GAL3.delta	GAL80.WT	GAL4-L868G
