yfp.min	yfp.5th	yfp.25th	yfp.median	yfp.75th	yfp.95th	yfp.max	yfp.mean	yfp.variance	fracon	mean.norm.fsc	var.norm.fsc	N	mean.on.fraction	var.on.fraction	cells.per.sec	dip.stat	dip.pval	mean.fsc	median.fsc	mean.ssc	median.ssc	FITC.saturation.corrected	pct.oversaturation	(-0.5,-0.447]	(-0.447,-0.393]	(-0.393,-0.34]	(-0.34,-0.287]	(-0.287,-0.233]	(-0.233,-0.18]	(-0.18,-0.127]	(-0.127,-0.0733]	(-0.0733,-0.02]	(-0.02,0.0333]	(0.0333,0.0867]	(0.0867,0.14]	(0.14,0.193]	(0.193,0.247]	(0.247,0.3]	(0.3,0.353]	(0.353,0.407]	(0.407,0.46]	(0.46,0.513]	(0.513,0.567]	(0.567,0.62]	(0.62,0.673]	(0.673,0.727]	(0.727,0.78]	(0.78,0.833]	(0.833,0.887]	(0.887,0.94]	(0.94,0.993]	(0.993,1.05]	(1.05,1.1]	(1.1,1.15]	(1.15,1.21]	(1.21,1.26]	(1.26,1.31]	(1.31,1.37]	(1.37,1.42]	(1.42,1.47]	(1.47,1.53]	(1.53,1.58]	(1.58,1.63]	(1.63,1.69]	(1.69,1.74]	(1.74,1.79]	(1.79,1.85]	(1.85,1.9]	(1.9,1.95]	(1.95,2.01]	(2.01,2.06]	(2.06,2.11]	(2.11,2.17]	(2.17,2.22]	(2.22,2.27]	(2.27,2.33]	(2.33,2.38]	(2.38,2.43]	(2.43,2.49]	(2.49,2.54]	(2.54,2.59]	(2.59,2.65]	(2.65,2.7]	samp_id
-422.799987792969	-131.599990844727	-7	89.5999984741211	190.399993896484	362.320001220703	49177.80078125	171.268193695314	2381330.4874677	0.0380832282471627	0.0311362478464487	0.0618535647191176	3965	2420.61850137268	57191409.7196523	11492.7223831446	0.00526051028864437	0.918662204332578	5218.33190416141	4931.5	4645.89656269704	4351.19970703125	0	0	0	0	0	0	1	3	13	118	527	1209	1347	584	133	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.E3
-403.199981689453	-140	-11.1999998092651	86.7999954223633	193.199996948242	374.849983215332	833	97.6709644025362	24654.3669003173	0.0453318942255801	0.0174122788434152	0.000893220799615753	3706	468.166659037272	7201.86672787738	11505.6418468702	0.00763407669238786	0.403989791739591	5665.63707501349	5413.25	4984.4453047265	4750.89990234375	0	0	0	0	0	0	0	2	20	125	490	1153	1158	582	157	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.E4
-310.799987792969	-140	-11.1999998092651	93.7999954223633	200.199996948242	369.600006103516	22113	105.424971082758	156509.128462234	0.0420765027322404	0.0189766486481913	0.00504478478739619	3660	606.66362950709	3048834.98563307	11164.7283218478	0.00647998061276606	0.717843696143504	5689.04986338798	5337.25	5027.51505307057	4723.60009765625	0	0	0	0	0	0	0	0	17	129	521	1037	1179	613	146	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.E5
-163.800003051758	23757.649609375	30645.6494140625	38356.5	47952.1005859375	63416.2189453125	151470.203125	40383.9249893284	181777030.056125	0.997741273100616	4.76615500273282	0.622624714408314	4870	40475.1812097236	178500946.851889	8393.64344105487	0.00404391703267878	0.925083936380074	8476.37156057495	8134	6803.95849228375	6589.7998046875	0	0	0	0	0	0	0	0	0	1	0	5	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	23	109	258	479	698	666	707	662	584	353	175	70	34	20	11	4	0	2	0	0	0	0	0	0	0	0	0	170928-Plate_013.E6
-546	-167.089994049072	-11.1999998092651	92.4000015258789	196	372.399993896484	46915.3984375	121.973719670548	1223081.19306316	0.0437956204379562	0.0204948719812722	0.019130568810584	3014	1104.79087112889	26644272.5224195	9151.93110678882	0.00680066704263861	0.783692740313758	5512.95487723955	5215.25	4912.85167541706	4620	0	0	0	0	1	4	3	17	31	117	377	870	983	472	122	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.E7
0	23798.8798828125	30811.2001953125	38491.59765625	48426	62823.88046875	134692.59375	40543.5331213396	173543303.95798	0.997045790251108	4.85226583471969	0.681663867666521	4739	40663.3083305948	169200415.88031	7922.76586234281	0.00427123661145704	0.888994649504419	8342.8871069846	8079	6764.01465194068	6573	0	0	0	0	0	0	0	0	0	0	0	5	8	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3	1	5	4	16	81	245	484	592	697	657	676	576	392	157	77	38	11	5	3	2	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.E8
-252	-46.1300006866455	36.3999977111816	96.5999984741211	161	261.729988098144	499.799987792969	100.232001642828	8796.61394683878	0.00356992860142797	0.0144653373448407	0.000186098147617687	4762	419.094107235179	833.720442154883	9814.44427412516	0.00556407771456341	0.59780414841887	6953.29084418312	6724	6158.67663235847	5979.39990234375	0	0	0	0	0	0	0	0	0	9	230	1772	2252	478	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.E9
-42	23428.9995117188	30325.0502929688	37685.19921875	47365.849609375	66987.201171875	129872.3984375	40409.037905712	200995624.461913	0.998015873015873	5.13763156536809	0.993376897864164	4536	40489.1256329482	198161897.525977	11199.826068826	0.00251109366338746	1	7873.85251322751	7493	6666.59772401302	6401.49975585938	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	0	2	1	1	1	0	1	2	0	2	1	0	0	1	1	1	20	83	263	503	607	675	631	624	438	309	175	91	53	28	6	6	1	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F1
-127.400001525879	22942.9193359375	31744.9990234375	39563.298828125	49561.0498046875	65780.606640625	127072.3984375	41087.0037889293	224711414.065675	0.970470692717584	4.60237899638146	1.23658719215851	4504	42333.6444899595	178908551.513421	6777.13529211514	0.00720454422521722	0.133742923773784	8910.95415186501	8559	7246.40174131241	7008.39990234375	0	0	0	0	0	0	0	0	0	0	10	38	60	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	13	44	158	360	540	642	649	658	520	403	224	81	44	18	7	4	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F2
-309.399993896484	2922.84997558594	27298.599609375	34808.8984375	44460.1494140625	60099.8984375	111269.1953125	35712.058346314	223461933.691545	0.955004205214466	4.59485919129356	1.90761261431914	4756	37390.035159717	171403699.179636	7749.15832712774	0.00853462171157018	0.0228868844494401	7719.72718671152	7370.25	6496.07082988717	6300.69995117188	0	0	0	0	0	0	0	0	1	0	17	70	104	22	2	1	1	3	4	5	2	6	2	2	3	3	3	4	7	6	7	11	6	13	17	55	157	349	547	604	678	607	558	412	258	118	52	21	14	4	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F3
-151.199996948242	6769.41977539062	32043.2001953125	41561.80078125	53595.498046875	70400.53828125	154109.203125	42400.2597871444	329725942.212454	0.972354033422736	5.20103548182971	2.67546684121208	4847	43602.0807953561	286845917.567168	9486.20771815196	0.00433277148365828	0.860526575211124	8093.74118011141	7803	6566.24020798142	6375.60009765625	0	0	0	0	0	0	0	0	0	0	6	36	67	24	8	11	6	2	5	3	2	5	10	9	7	14	11	14	20	15	16	19	22	19	15	23	47	130	266	460	588	589	614	600	517	372	145	68	39	12	8	2	1	0	0	0	0	0	0	0	0	0	170928-Plate_013.F4
-138.599990844727	19874.8196289063	30599.0991210938	38061.798828125	47874.3994140625	64119.227734375	124975.1953125	39477.2497461006	222434384.51039	0.970550847457627	5.16057354456352	1.78659190484229	4720	40671.8925566075	180712026.584604	7746.38597349685	0.00591032853087008	0.363331902392938	7640.36483050847	7322	6474.78544042555	6291.60009765625	0	0	0	0	0	0	0	0	0	0	6	54	60	19	2	0	0	1	1	0	0	1	3	3	4	2	0	2	2	4	2	5	11	11	13	28	85	200	393	590	693	657	663	508	376	188	74	33	19	5	2	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F5
-57.3999977111816	22307.6	29057.6997070312	36185.099609375	45642.1005859375	62657.979296875	133803.59375	38670.8265183931	179990258.63942	0.998507462686567	5.07483452145163	0.959620826076101	4690	38728.5189347138	178028837.4319	11983.7350664027	0.00294648141260283	0.995996750944594	7628.84722814499	7298.25	6401.30078551856	6168.39990234375	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	39	170	316	565	669	689	646	571	457	271	148	63	34	19	6	4	2	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F6
-99.4000015258789	14874.43984375	29990.798828125	37559.19921875	46851	63100.23984375	139910.390625	38569.5234192461	224736119.881924	0.982512262742589	5.17050251946407	1.93226084403607	4689	39253.7144156693	201962725.878723	11387.5600372822	0.00413766735182262	0.922445006215828	7440.30486244402	7140.5	6383.0868643909	6178.19970703125	0	0	0	0	0	0	0	0	0	0	3	27	36	16	8	3	2	2	8	0	4	5	7	10	18	10	5	11	8	4	10	12	13	14	26	39	91	185	414	598	675	693	632	516	300	159	69	29	15	4	7	1	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F7
42	21428.400390625	28386.400390625	35959	45956.3984375	63677.59765625	124019	38427.64072436	195401387.143555	0.999789960092418	4.8847646801654	0.962677604187998	4761	38435.7049345962	195132766.513894	9884.19692945732	0.0028410698688463	0.996816682989224	7842.15700483092	7515	6606.21261874229	6379.7998046875	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	6	0	1	0	0	1	1	0	0	4	1	1	2	1	5	5	2	6	13	56	204	389	546	613	694	605	562	451	278	166	67	42	22	10	3	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F8
-193.199996948242	-57.3999977111816	29.3999996185303	89.5999984741211	152.599990844727	253.399993896484	684.599975585938	92.8854063702442	9115.46926193596	0.00462573591253154	0.0140389281401067	0.000212327789804285	4756	444.181807084517	4884.16687144895	11629.5123105732	0.00616886766596908	0.432547555063143	6581.70763246426	6328.25	6077.10112088061	5862.49975585938	0	0	0	0	0	0	0	0	0	6	302	1869	2138	417	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.F9
-145.599990844727	22365	29464.400390625	36185.80078125	45276	62851.59765625	112980	38249.5247537138	185534270.216786	0.981198849811988	4.93207249508564	1.20682402839341	4521	38980.0292181595	160700329.538944	9884.07340093879	0.00430896588973215	0.904833379507162	7771.23811103738	7392.5	6551.97480988244	6333.60009765625	0	0	0	0	0	0	0	0	0	0	6	22	39	18	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	4	17	106	252	544	659	721	660	528	407	269	140	75	30	13	4	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G1
-392	-117.599998474121	40.9499988555908	172.199996948242	518	40146.39921875	123321.796875	7882.28753264261	217447970.45812	0.277270421106038	1.03448319180845	3.47716657408357	3942	28178.2093854313	214235849.419582	11569.0066222926	0.102974747014812	0	6968.63812785388	6651	5751.76885072814	5415.19995117188	0	0	0	0	0	0	0	2	17	95	339	807	1032	550	131	21	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	3	3	13	40	83	109	129	131	138	138	84	49	12	3	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G2
-359.799987792969	159.599990844727	25008.19921875	34749.3984375	46883.8984375	71614.9	159682.59375	36394.2037587641	423994173.364586	0.923043383475038	4.27860069340781	3.08646556703137	4587	39421.0730377904	340268904.658619	30155.8558512751	0.0116899905452828	0.000326549562635892	8450.35120994114	7765.5	6781.10849578505	6262.19970703125	0	0	0	0	0	0	0	1	2	11	57	84	131	67	25	10	4	3	6	3	2	5	4	6	5	3	5	8	10	10	10	13	20	26	42	102	181	315	382	497	490	487	456	378	309	161	103	63	42	28	10	8	2	0	0	0	0	0	0	0	0	0	170928-Plate_013.G3
-261.799987792969	134.399993896484	30550.7993164062	40803.69921875	52769.5	69513.7804687499	156662.796875	40553.8217225053	370944237.098368	0.923044925124792	4.9646781606628	3.47163708836019	4808	43926.7976661672	254003956.83652	6277.6109608711	0.0150911350216913	0	8080.4346921797	7807.25	6627.38062828432	6482.69995117188	0	0	0	0	0	0	0	0	1	2	23	132	178	34	5	4	1	4	4	3	1	3	3	1	4	3	8	4	3	5	4	15	17	26	21	41	58	106	278	462	530	549	603	581	519	330	138	66	22	7	5	2	2	0	0	0	0	0	0	0	0	0	170928-Plate_013.G4
-368.199981689453	-123.199996948242	28	158.199996948242	15470	35083.99921875	92605.796875	7401.47034975683	165865639.367382	0.302767800549334	1.15296315318387	3.70776312934487	4733	24264.1166571586	139946010.812154	13683.7808043959	0.112191178599879	0	5995.54384111557	5656.5	5212.90775090001	4914	0	0	0	0	0	0	0	3	13	130	457	1046	1141	507	123	14	2	0	1	0	0	0	0	0	0	0	1	2	1	6	5	17	27	42	76	137	154	157	174	180	141	83	63	24	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G5
-387.799987792969	-88.1999969482422	86.7999954223633	289.799987792969	27005.2998046875	46441.498046875	125619.1953125	13209.876587542	322048636.646508	0.443880786303107	1.73581473244275	4.90834669011244	4731	29631.5154953294	240551818.460203	13930.7533674105	0.130102424076394	0	7097.75142675967	6777	5861.19326142976	5490.7998046875	0	0	0	0	0	0	0	2	12	74	324	710	938	553	179	29	4	3	1	2	2	1	1	2	1	0	2	2	3	3	3	5	16	27	60	108	171	216	201	221	229	221	203	99	57	19	11	12	1	2	1	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G6
-371	-116.199996948242	50.3999977111816	224	22469.2993164062	40127.5	87560.1953125	10457.699880287	232285008.782609	0.394372693726937	1.49185517783597	4.21953499864738	4336	26388.993382986	169851696.001116	13420.0397830575	0.129866652307017	0	6661.81838099631	6326	5700.04824119652	5392.09985351562	0	0	0	0	0	0	0	1	14	104	377	796	857	469	120	19	3	2	2	1	3	1	3	1	1	3	2	2	5	6	5	9	25	35	90	128	158	197	186	206	183	147	92	51	15	9	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G7
-163.800003051758	156.309999847412	28602.6997070312	37273.599609375	47848.150390625	64203.508984375	141465.796875	37519.8911713993	300348546.778061	0.92295014421096	4.68641236871119	2.70237450399559	4854	40642.2148988179	198871587.343279	7061.83823652589	0.0167758283296375	0	7948.45776679028	7644.75	6565.42535433084	6365.7998046875	0	0	0	0	0	0	0	0	0	1	12	125	179	57	6	0	2	1	3	0	1	1	3	3	0	3	1	1	1	6	3	5	9	7	15	25	92	223	455	586	570	655	566	507	378	203	87	31	22	5	2	2	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G8
-191.800003051758	-49	30.7999992370605	91	154	249.199996948242	498.399993896484	94.4081574554031	8525.34562790424	0.002460024600246	0.0144216451416118	0.000203246592948996	4878	440.183326721191	1707.85777534259	9323.860900711	0.00557575757575758	0.587141010709312	6551.00461254613	6296.75	5956.18108317558	5803	0	0	0	0	0	0	0	0	0	11	253	1924	2263	413	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.G9
1750	22207.4990234375	28914.5493164062	35659.400390625	44892.7490234375	63018.19921875	129827.6015625	38259.9063652029	171999866.595457	1	4.91468788206982	0.842419875951411	4586	38259.9063652029	171999866.595457	11173.6140757338	0.00357834905771994	0.990182527136173	7791.06803314435	7440.5	6561.02540159163	6341.30004882812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	10	7	37	174	342	534	693	703	648	527	399	232	152	70	24	21	6	2	1	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H1
-68.5999984741211	23320.6396484375	31805.8994140625	39600.3984375	50231.298828125	68856.340625	131927.59375	41771.7899405571	241218484.527516	0.976821930020058	4.77349292303905	1.3643941560541	4487	42760.3021363126	204774950.434963	8226.17637918427	0.00528355024853121	0.612653242852778	8731.76431914419	8391.5	7171.74621095056	6959.39990234375	0	0	0	0	0	0	0	0	0	0	2	43	44	15	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	2	2	3	1	2	3	14	47	157	365	527	649	662	595	474	411	249	134	46	18	9	5	2	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H2
-169.399993896484	20573.349609375	30184	38037.298828125	47652.849609375	62713.349609375	138049.796875	39376.5031842101	211354132.526822	0.980825958702065	5.15836854695172	1.59661009604804	4746	40144.0176825731	184757284.972084	8999.09420012258	0.00377810767102477	0.971281671383263	7616.28244837758	7338.75	6577.68779743386	6367.19995117188	0	0	0	0	0	0	0	0	0	1	2	28	49	11	0	2	1	0	2	2	4	3	1	3	2	2	2	6	0	4	7	8	4	9	14	42	93	210	452	600	657	660	671	541	372	154	67	28	18	10	3	1	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H3
-214.199996948242	18161.4995117188	35826.349609375	46200.69921875	58497.5986328125	76994.396484375	156367.390625	47100.1195133143	343499468.494451	0.972069403300889	5.39459997067584	2.32028722396245	4726	48450.3077971575	288087724.634773	6685.75812071042	0.00513680694392978	0.617784339963748	8689.18027930597	8492.25	7097.9353037159	6919.49975585938	0	0	0	0	0	0	0	0	0	2	6	38	72	14	5	1	2	1	3	3	2	4	3	2	1	6	2	6	1	3	5	8	13	15	16	11	36	72	176	315	462	579	637	652	582	479	285	125	53	16	7	3	2	0	0	0	0	0	0	0	0	0	170928-Plate_013.H4
-201.599990844727	21989.9396484375	32175.8500976562	39587.80078125	48590.4990234375	63372.4	125965	40741.439997897	202225780.998144	0.980631578947368	5.49818676980855	1.63379527830787	4750	41544.2722606602	172935604.76654	8101.15209627869	0.00407978861869421	0.928912467940186	7415.04189473684	7195.75	6403.17547430099	6243.30004882812	0	0	0	0	0	0	0	0	0	1	3	38	41	9	1	2	1	1	0	0	0	2	0	1	1	1	2	0	1	5	4	5	10	11	21	28	57	153	308	554	682	754	767	585	394	183	57	28	24	12	3	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H5
-25.1999988555908	22903.2297851562	29839.599609375	37239.998046875	47451.2490234375	65759.18828125	131325.59375	39926.1876122263	197949832.034092	0.997040169133192	5.11752640363331	0.973119744620278	4730	40044.3269732526	193821129.615548	10180.9157778197	0.00268272850642719	0.998469346952228	7795.38520084567	7444.5	6446.21079855147	6221.60009765625	0	0	0	0	0	0	0	0	0	0	0	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	39	129	324	500	627	699	643	582	453	360	181	101	34	21	10	5	1	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H6
-65.7999954223633	21616	32862.19921875	40793.19921875	50787.80078125	67124.3984375	149668.390625	42104.9244973445	237689572.520974	0.979403561467496	5.46728950471156	1.79258532845888	4661	42987.9064364146	204826728.751215	8220.72560286866	0.00426991531470542	0.900128407106771	7688.56071658442	7388	6522.09017473576	6350.39990234375	0	0	0	0	0	0	0	0	0	0	2	33	48	13	2	2	0	1	1	2	1	2	3	1	2	1	0	1	1	5	4	4	14	11	16	27	53	137	269	477	636	726	707	574	432	275	103	34	19	15	5	1	1	0	0	0	0	0	0	0	0	0	170928-Plate_013.H7
65.7999954223633	22649.479296875	30076.8994140625	37748.19921875	47795.998046875	67675.3015624999	127674.3984375	40459.1268106729	208279337.595677	0.998936848819902	5.24544022458918	1.08902156797932	4703	40501.9632589666	206774703.797026	11006.1979508477	0.00343143642685813	0.991193489774978	7696.90739953221	7380	6485.01124391387	6267.7998046875	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	14	37	132	296	464	628	658	676	586	434	326	234	126	35	28	10	2	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H8
-537.599975585938	-70	18.1999988555908	79.7999954223633	141.399993896484	240.800003051758	564.200012207031	80.228675368057	10061.4497964133	0.00347719370014318	0.0129007320290952	0.000289189869594824	4889	415.223525103401	2049.68467244775	14192.6494905831	0.00547769793062543	0.65434473098229	6109.87655962365	5839.5	5856.87398653426	5646.19970703125	0	0	0	0	0	1	0	9	23	42	329	2022	2112	332	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_013.H9
967.399963378906	34546.3984375	42734.9990234375	51828	62619.8984375	83145.99609375	189588	54538.1505085238	276107304.563208	1	6.84321683675193	0.835919281277595	4726	54538.1505085238	276107304.563208	13823.81895541	0.00388178375552102	0.960116693818472	8027.39176893779	7668.75	7021.19213779367	6752.19970703125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	4	14	89	375	577	762	789	766	671	351	153	70	50	38	7	4	1	1	0	0	0	0	0	0	0	170928-Plate_014.A1
-1251.59997558594	-233.029998016357	-15.3999996185303	88.1999969482422	189	338.799987792969	58049.59765625	179.518615261726	4989140.53313615	0.029535864978903	0.0293504795293669	0.129510821708001	3792	4186.21243095398	152394921.712042	11378.9624108008	0.00762923721861716	0.387995174777091	5316.98997890295	5015.25	4697.98826515423	4494	0	0	17	13	14	15	16	16	29	105	457	1039	1291	594	104	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.A2
-312.199981689453	-127.400001525879	-14	72.7999954223633	166.599990844727	317.799987792969	763	81.3295853857448	18674.5903788369	0.0229043683589138	0.0176034935431674	0.00097098579583329	4235	462.880406330541	4287.14563249528	12661.087069966	0.00600824790030635	0.729407538329207	4708.28559622196	4491.5	4088.75332080251	3929.80004882812	0	0	0	0	0	0	0	0	9	97	629	1461	1398	540	93	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.A3
-380.799987792969	-135.800003051758	-11.1999998092651	78.4000015258789	173.599990844727	340.199981689453	862.399963378906	87.0046873227308	20808.220711754	0.030690537084399	0.0183153769501195	0.0010168896924729	4692	467.259715398153	6590.56798870761	13882.0900855571	0.00532476723366472	0.823161010294424	4795.64812446718	4598.5	4407.78296106571	4203.49975585938	0	0	0	0	0	0	0	1	11	150	673	1518	1558	624	141	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.A4
-334.600006103516	-131.599990844727	-2.79999995231628	91	198.800003051758	361.199981689453	760.200012207031	101.289511348309	22843.6091738228	0.0369958275382476	0.0182239829448393	0.000849434295893099	3595	467.178939016242	6395.71722192025	11515.8728754046	0.00476243662265553	0.986903469651781	5638.51668984701	5348	4951.67685703071	4670.39990234375	0	0	0	0	0	0	0	0	5	123	446	1115	1142	625	121	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.A5
128.800003051758	33971.56015625	42716.80078125	52039.3984375	63586.59765625	85529.915625	187035.796875	55058.1259839204	310937083.341479	0.999791883454735	6.51069975966854	0.658405826876054	4805	55069.5600650987	310373493.535995	14739.418693916	0.00476712972533326	0.731338434358374	8497.50832466181	8140	7149.67925201003	6855.7998046875	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	23	131	384	549	741	780	762	650	417	156	82	63	34	18	4	4	1	0	0	0	0	0	0	0	170928-Plate_014.A6
-702.799987792969	-162.399993896484	-12.5999994277954	81.1999969482422	176.399993896484	336.559997558594	51186.80078125	133.525056252587	2177127.51458977	0.0298067474615133	0.0255922313362978	0.0821226566180295	3053	2199.70769794171	68683846.9769184	9660.0632625768	0.00748538894445923	0.620429637273144	5171.03455617426	4837.5	4815.95773016551	4557	0	0	0	2	3	10	6	14	27	106	406	933	1022	426	83	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.A7
123.199996948242	33014.10078125	41963.25	51769.900390625	62595.400390625	83156.63671875	166425	53945.0640324974	275064097.061211	0.999792960662526	6.36911673425309	0.741510292083042	4830	53956.2095831363	274520946.931652	12011.3242013364	0.00339669517617569	0.991095237960111	8502.60476190476	8253	7173.61350092602	6930	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	6	1	8	6	7	32	151	404	588	646	810	817	636	381	165	85	44	24	8	3	1	0	0	0	0	0	0	0	0	170928-Plate_014.A8
-414.399993896484	-77	8.39999961853027	70	131.599990844727	233.800003051758	49180.59765625	83.0713088623982	519570.525231494	0.00232902816006775	0.0117794070855081	0.00894732874871291	4723	4900.63613891602	215682064.691628	14145.6482837847	0.00587795818995295	0.591828829638065	6953.62015668008	6653	6433.23080169723	6199.19970703125	0	0	0	0	0	0	0	1	0	27	429	2112	1846	297	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.A9
218.399993896484	26151.4400390625	32519.19921875	39131.3984375	47742.099609375	65279.478125	131355	41679.9987156072	177581770.270079	0.999781992587748	5.28612330942125	0.596395007761177	4587	41689.039622437	177245487.336875	15204.5518847556	0.00423188976778083	0.912452672458452	7925.76389797253	7485.5	6763.92790639647	6454	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	3	25	110	401	624	782	768	698	554	292	145	72	53	33	16	6	1	0	0	0	0	0	0	0	0	0	0	170928-Plate_014.B1
-537.599975585938	173.599990844727	31990.69921875	40122.59765625	49744.798828125	64708.5578125	158908.390625	40026.5847543074	291850863.983974	0.928282613321983	4.71709470502263	2.43924244775349	4699	43109.6157636892	181837351.10028	6831.51254032563	0.018349484587645	0	8456.76856778038	8192	7175.35979075086	6981.7998046875	0	0	0	0	0	2	0	0	2	0	12	91	172	58	3	1	3	0	0	2	2	2	2	2	2	2	1	3	2	3	2	3	2	3	7	5	21	95	261	507	636	694	688	604	453	206	70	38	22	10	3	1	1	0	0	0	0	0	0	0	0	0	170928-Plate_014.B2
